	279	940.5	612.5	
	280	940.543	612.504	
	281	940.578	612.504	
	282	940.617	612.5	
	283	940.648	612.496	
	284	942.008	612.855	
	285	941.805	626.41	
	286	942.445	629.5	
	287	943.199	629.125	
	288	942.496	633.492	
	289	943.227	630.953	
	290	942.949	632.438	
	291	942.805	631.5	
	292	941.102	638.344	
	293	941.484	636.254	
	294	941.316	636.938	
	295	941	638.719	
	296	941.5	636.359	
	297	944.48	641.879	
	298	945.734	652.477	
	299	946.777	652.5	
	300	947.457	654.402	
	301	947.398	656.023	
	302	947.883	653.875	
	303	947.656	655.43	
	304	952.461	661.035	
	305	953.824	662.215	
	306	954.562	661.523	
	307	954.5	664.09	
	308	954.887	662.168	
	309	954.852	663.266	
	310	957.043	668.906	
	311	957.664	674.594	
	312	958.453	672.906	
	313	958.363	676.215	
	314	958.543	675.16	
	315	958.551	675.062	
	316	958	682.652	
	317	957.617	688.18	
	318	957.766	686.52	
	319	957.504	690.5	
	320	957.633	688.723	
	321	957.629	689.191	
	322	955.445	688.27	
	323	953.5	692.977	
	324	952.867	691.066	
	325	952.539	691.188	
	326	952.281	692.758	
	327	952.391	690.625	
	328	952.312	692.207	
	329	947.16	688.348	
	330	944.668	690.188	
	331	944.031	685.859	
	332	943.5	688.328	
	333	943.266	687.184	
	334	943.324	686.27	
	335	942.363	685.461	
	336	941.945	685.387	
	337	941.93	682.441	
	338	941.684	684.746	
	339	941.801	682.785	
	340	941.734	683.152	
	341	941.066	682.609	
	342	940.207	687.648	
	343	940.098	685.75	
	344	939.883	686.52	
	345	939.586	687.594	
	346	939.891	685.762	
	347	939.703	685.574	
	348	938.938	693.77	
	349	938.762	694.914	
	350	938.73	693.645	
	351	938.5	697.082	
	352	938.633	694.598	
	353	938.566	695.711	
	354	940.785	693.508	
	355	942.215	698.523	
	356	943	695.906	
	357	943.309	696.258	
	358	943.176	697.711	
	359	943.344	695.402	
	360	945.562	695.684	
	361	950.215	701.254	
	362	951.508	699.703	
	363	951.84	700.062	
	364	952	701.312	
	365	952.266	700.137	
	366	954.539	698.52	
	367	956.121	702.641	
	368	956.809	699.148	
	369	957.109	700.336	
	370	957.129	701.035	
	371	957.285	698.898	
	372	957.223	700.75	
	373	962.145	698.512	
	374	964.219	701.098	
	375	965.129	698.055	
	376	965.363	699.902	
	377	965.434	699.5	
	378	965.59	698.473	
	379	966.27	697.508	
	380	966.641	702.883	
	381	966.891	699.582	
	382	966.945	701.145	
	383	966.934	701.711	
	384	967	699.77	
	385	966.73	701.559	
	386	966.277	708.027	
	387	966.07	709.965	
	388	966	709.961	
	389	965.887	711.723	
	390	965.836	710.664	
	391	965.809	711.34	
	392	968.312	715	
	393	969.465	719.836	
	394	969.691	717.391	
	395	970	720.613	
	396	969.938	719.465	
	397	969.914	719.316	
	398	973.316	723.23	
	399	974.762	725.629	
	400	975.23	724.312	
	401	975.594	726.691	
	402	975.543	725.613	
	403	975.555	725.621	
	404	977.578	724.59	
	405	981.629	727.773	
	406	983.254	728.438	
	407	983.676	726.719	
	408	983.488	729.5	
	409	984.082	727.441	
	410	984.141	728.039	
	411	985.191	728.301	
	412	985.699	729.953	
	413	985.793	727.855	
	414	985.918	729.816	
	415	985.777	728.863	
	416	985.801	729.355	
	417	984.535	730.414	
	418	983.867	735.926	
	419	983.266	735.098	
	420	983.117	736.324	
	421	982.879	736.539	
	422	982.824	736.43	
	423	979.828	736.062	
	424	978	740.742	
	425	976.734	738.586	
	426	976.449	739.828	
	427	976.246	740.504	
	428	975.938	739.094	
	429	973.625	740.484	
	430	972.324	746.762	
	431	971.184	744.328	
	432	971.074	746.598	
	433	970.855	746.91	
	434	970.625	745.57	
	435	968.609	745.152	
	436	965.531	749.219	
	437	964.055	749.949	
	438	963.156	748.215	
	439	963.141	751	
	440	962.719	749.191	
	441	962.715	749.867	
	442	959.254	750.504	
	443	957.941	753.242	
	444	956.844	750.098	
	445	956.949	753.328	
	446	956.59	751.836	
	447	956.523	751.828	
	448	953.102	749.688	
	449	950.941	752.227	
	450	949.652	749.551	
	451	949.293	750.207	
	452	949.121	750.883	
	453	948.77	749.473	
	454	947.648	749.176	
	455	946.457	755.637	
	456	945.645	756.402	
	457	945.031	755.422	
	458	945.211	758.422	
	459	944.809	756.48	
	460	944.824	757.504	
	461	941.863	757.309	
	462	940.512	763.867	
	463	939.18	762.18	
	464	938.883	763.184	
	465	938.859	764.812	
	466	938.434	762.828	
	467	937.707	763.891	
	468	937.133	770.688	
	469	936.477	771.762	
	470	936.133	771.871	
	471	936.246	774.09	
	472	935.836	772.617	
	473	933.426	770.801	
	474	930.168	773.535	
	475	928.246	771.809	
	476	927.41	770.898	
	477	927.43	773.027	
	478	926.781	770.957	
	479	926.965	772.5	
	480	925.648	772	
	481	925.152	771.336	
	482	924.684	769.605	
	483	924.953	772.285	
	484	924.496	770.039	
	485	924.598	771.41	
	486	923.008	769.586	
	487	922.789	775.598	
	488	921.734	772.176	
	489	922.199	775.746	
	490	921.781	774.32	
	491	921.688	774.297	
	492	920.648	776.91	
	493	920.758	784.266	
	494	920	783.73	
	495	920	784.926	
	496	920.031	786.711	
	497	919.582	785.164	
	498	919.777	786.945	
	499	920.98	787.512	
	500	922	791.098	
	501	921.664	788.879	
	502	922.133	791.242	
	503	922	790.828	
	504	921.777	790.422	
	505	925.566	794.262	
	506	927.422	797.379	
	507	927.344	795.535	
	508	928.258	798.777	
	509	927.824	797.383	
	510	927.867	797.805	
	511	930	797.934	
	512	932.961	804	
	513	932.992	802.184	
	514	933.445	803.488	
	515	933.781	804.699	
	516	933.297	803.078	
	517	934.785	801.957	
	518	938.531	802.398	
	519	939.676	801.039	
	520	940	799.941	
	521	940.488	801.438	
	522	940.141	799.953	
	523	940.332	800.953	
	524	942.562	802.57	
	525	944.184	806.309	
	526	943.648	803.836	
	527	944.508	806.832	
	528	944.16	805.773	
	529	944.074	805.742	
	530	943.301	807.113	
	531	944.645	815.109	
	532	943.598	813.539	
	533	943.656	815	
	534	944.059	816.805	
	535	943.352	815.273	
	536	944.145	816.672	
	537	946.805	824.812	
	538	947.195	826.734	
	539	947.176	827.336	
	540	947.691	829.074	
	541	947.285	828.344	
	542	947.562	829.34	
	543	950.949	836.289	
	544	951.555	837.516	
	545	951.145	836.656	
	546	952.312	840.188	
	547	951.285	837.668	
	548	951.441	838.336	
	549	955.23	839.777	
	550	957.371	842.633	
	551	957.18	840.223	
	552	958.332	842.652	
	553	957.965	841.656	
	554	957.891	841.578	
	555	958.52	840.609	
	556	960.781	844.5	
	557	960.082	842.246	
	558	960.531	843.273	
	559	960.777	843.93	
	560	960.152	842.527	
	561	959.227	842.137	
	562	960.355	849.223	
	563	960.004	850.508	
	564	959	848.945	
	565	960.121	852.5	
	566	959.172	850.523	
	567	959.281	851.102	
	568	955.289	851.047	
	569	954.16	855.867	
	570	952.129	854.383	
	571	951.84	855.184	
	572	952.051	856.348	
	573	951.223	854.715	
	574	950.008	854.812	
	575	949.953	861.051	
	576	948.965	861.5	
	577	948.305	861.246	
	578	949.027	863.477	
	579	948.012	861.531	
	580	948.625	863.012	
	581	943.172	863.691	
	582	942.371	867.746	
	583	939.828	864.535	
	584	940.652	867.555	
	585	940	866.602	
	586	939.613	865.977	
	587	936.25	865.914	
	588	935.902	871.09	
	589	933.629	868.551	
	590	933.762	869.938	
	591	933.824	870.645	
	592	933	868.969	
	593	930.438	867.25	
	594	928.59	869.965	
	595	925.91	867.324	
	596	925.547	867.023	
	597	926.422	869.617	
	598	925.18	866.957	
	599	932.812	863.402	
