0,0,16.6
2,4,16.6
-1,3,16.6
1,1,16.6
1,-1,16.6
-1,2,16.6
1,-1,16.6
1,-1,16.6
-3,5,16.6
1,-1,16.6
1,-1,16.6
-1,2,16.6
1,-1,16.6
1,2,16.6
1,2,16.6
1,2,16.6
1,0,16.6
-1,1,16.6
1,0,16.6
1,-1,16.6
0,2,16.6
1,2,16.6
1,-1,16.6
-1,2,16.6
1,-2,16.6
0,1,16.6
2,3,16.6
0,3,16.6
2,-1,16.6
-1,2,16.6
0,0,16.6
2,-1,16.6
-1,3,16.6
0,2,16.6
1,-2,16.6
-1,1,16.6
-1,2,16.6
2,-2,16.6
-1,2,16.6
-1,2,16.6
0,-1,16.6
-1,2,16.6
1,-2,16.6
-1,1,16.6
-2,-1,16.6
-1,0,16.6
0,-1,16.6
-1,0,16.6
0,0,16.6
0,0,16.6
-1,-1,16.6
-1,2,16.6
1,-3,16.6
-1,2,16.6
0,-1,16.6
1,-2,16.6
-1,2,16.6
0,0,16.6
0,1,16.6
-1,1,16.6
0,-1,16.6
1,0,16.6
-2,4,16.6
1,-1,16.6
0,-1,16.6
-1,2,16.6
1,-2,16.6
0,1,16.6
2,1,16.6
-1,2,16.6
2,-1,16.6
-1,1,16.6
0,1,16.6
2,-1,16.6
0,3,16.6
1,2,16.6
1,-1,16.6
-1,2,16.6
1,-1,16.6
1,-1,16.6
-1,4,16.6
1,-1,16.6
1,-1,16.6
-1,2,16.6
1,-2,16.6
1,-1,16.6
1,1,16.6
1,1,16.6
1,-1,16.6
-1,1,16.6
1,0,16.6
1,-2,16.6
-1,2,16.6
0,1,16.6
1,-1,16.6
-1,2,16.6
1,-2,16.6
1,1,16.6
0,5,16.6
1,-1,16.6
1,0,16.6
-1,1,16.6
1,-1,16.6
1,1,16.6
1,2,16.6
1,2,16.6
1,-1,16.6
-1,2,16.6
0,0,16.6
2,-2,16.6
0,2,16.6
1,1,16.6
1,-1,16.6
-1,2,16.6
1,-2,16.6
2,-1,16.6
0,1,16.6
0,0,16.6
0,2,16.6
0,2,16.6
2,-3,16.6
0,2,16.6
0,0,16.6
1,-1,16.6
-1,1,16.6
1,0,16.6
0,1,16.6
0,-1,16.6
0,0,16.6
0,1,16.6
1,-2,16.6
-1,2,16.6
-1,1,16.6
0,0,16.6
-1,1,16.6
1,-3,16.6
-3,2,16.6
-1,0,16.6
0,-1,16.6
-1,2,16.6
1,-2,16.6
0,-1,16.6
-2,1,16.6
-1,0,16.6
0,-1,16.6
-1,1,16.6
1,-1,16.6
-1,-1,16.6
-3,2,16.6
0,-1,16.6
-1,-1,16.6
0,1,16.6
0,-1,16.6
0,-2,16.6
-3,3,16.6
0,-1,16.6
0,-1,16.6
-1,1,16.6
1,-1,16.6
-3,0,16.6
-2,2,16.6
0,-3,16.6
-1,1,16.6
-1,1,16.6
1,-1,16.6
0,1,16.6
-1,3,16.6
1,0,16.6
0,-1,16.6
0,1,16.6
0,-1,16.6
0,0,16.6
-3,4,16.6
0,-2,16.6
-1,1,16.6
0,1,16.6
0,-1,16.6
1,3,16.6
0,1,16.6
1,-1,16.6
-1,3,16.6
