0,0,17.1
5,8,17.1
1,15,17.1
-2,0,17.1
1,-3,17.1
0,2,17.1
1,-1,17.1
0,-1,17.1
0,0,17.1
3,4,17.1
0,5,17.1
1,1,17.1
-1,2,17.1
-1,0,17.1
1,0,17.1
1,2,17.1
-3,6,17.1
0,-7,17.1
-3,7,17.1
2,2,17.1
0,1,17.1
1,-1,17.1
-2,4,17.1
2,8,17.1
1,2,17.1
-2,-3,17.1
3,5,17.1
1,-1,17.1
4,3,17.1
-4,7,17.1
3,-3,17.1
-2,1,17.1
-2,2,17.1
1,6,17.1
2,-1,17.1
1,-1,17.1
-4,4,17.1
7,-5,17.1
-6,7,17.1
5,-5,17.1
-4,5,17.1
2,-1,17.1
-2,0,17.1
2,0,17.1
0,0,17.1
0,1,17.1
0,0,17.1
2,3,17.1
-3,-1,17.1
3,-1,17.1
-1,5,17.1
-2,0,17.1
2,0,17.1
-2,5,17.1
1,0,17.1
1,0,17.1
3,0,17.1
0,3,17.1
3,1,17.1
3,-1,17.1
-1,2,17.1
3,-1,17.1
-1,3,17.1
6,-2,17.1
1,3,17.1
2,-1,17.1
1,-1,17.1
-1,2,17.1
5,-5,17.1
-2,3,17.1
2,-4,17.1
1,-1,17.1
-1,1,17.1
2,-5,17.1
-3,5,17.1
2,-3,17.1
-2,4,17.1
4,-2,17.1
-1,5,17.1
0,1,17.1
4,-1,17.1
-1,3,17.1
0,-1,17.1
0,4,17.1
2,-3,17.1
-4,3,17.1
4,-2,17.1
-3,1,17.1
-1,3,17.1
2,-4,17.1
-4,4,17.1
-1,-2,17.1
-2,0,17.1
0,0,17.1
-3,0,17.1
-2,1,17.1
-1,-2,17.1
-4,2,17.1
1,-1,17.1
1,-2,17.1
-2,2,17.1
0,1,17.1
0,0,17.1
1,0,17.1
5,0,17.1
1,2,17.1
2,0,17.1
1,0,17.1
-1,2,17.1
0,0,17.1
0,1,17.1
1,1,17.1
0,1,17.1
2,-1,17.1
0,1,17.1
-2,0,17.1
-2,2,17.1
1,-3,17.1
-4,2,17.1
-1,0,17.1
1,-2,17.1
-1,1,17.1
0,-1,17.1
-1,0,17.1
-1,-2,17.1
-3,0,17.1
1,-1,17.1
0,-1,17.1
-1,1,17.1
-1,0,17.1
0,1,17.1
1,0,17.1
-2,2,17.1
-1,-1,17.1
-2,2,17.1
1,-1,17.1
-2,0,17.1
0,1,17.1
-1,0,17.1
0,0,17.1
-2,3,17.1
0,1,17.1
3,-1,17.1
-1,2,17.1
1,2,17.1
0,1,17.1
2,1,17.1
2,0,17.1
-1,3,17.1
1,-3,17.1
-3,3,17.1
-2,2,17.1
-1,-1,17.1
0,3,17.1
-2,-3,17.1
-2,2,17.1
-1,-2,17.1
-4,2,17.1
-2,-2,17.1
0,1,17.1
-1,-1,17.1
-3,1,17.1
-2,1,17.1
-2,-2,17.1
-4,2,17.1
1,-1,17.1
-1,1,17.1
2,-1,17.1
0,2,17.1
1,1,17.1
1,0,17.1
2,2,17.1
2,4,17.1
2,0,17.1
3,1,17.1
1,3,17.1
1,2,17.1
-1,1,17.1
3,0,17.1
1,2,17.1
2,0,17.1
2,0,17.1
2,3,17.1
2,1,17.1
1,0,17.1
-1,3,17.1
0,0,17.1
0,0,17.1
0,0,17.1
