-2,6,17.1
2,-2,17.1
1,0,17.1
-2,3,17.1
2,-1,17.1
1,-1,17.1
-1,1,17.1
1,0,17.1
0,0,17.1
0,1,17.1
0,-7,17.1
-3,8,17.1
2,-4,17.1
-1,1,17.1
-1,1,17.1
3,-6,17.1
-4,7,17.1
2,-3,17.1
-3,3,17.1
1,-6,17.1
1,2,17.1
-1,4,17.1
-1,-3,17.1
0,2,17.1
-2,-3,17.1
3,-1,17.1
-1,4,17.1
2,-3,17.1
-2,-3,17.1
-2,2,17.1
2,-3,17.1
-2,6,17.1
-1,0,17.1
1,-7,17.1
-3,3,17.1
4,-4,17.1
-3,8,17.1
2,-5,17.1
1,0,17.1
-2,3,17.1
3,-3,17.1
0,2,17.1
1,0,17.1
1,-1,17.1
-1,1,17.1
2,-2,17.1
-1,3,17.1
0,2,17.1
2,-4,17.1
-2,4,17.1
1,-2,17.1
1,0,17.1
-2,4,17.1
3,-5,17.1
-2,4,17.1
2,-1,17.1
-1,-1,17.1
-1,3,17.1
1,-2,17.1
0,4,17.1
2,-4,17.1
-2,0,17.1
-1,0,17.1
2,-3,17.1
0,0,17.1
-1,2,17.1
0,-7,17.1
-4,6,17.1
1,-5,17.1
0,-1,17.1
0,0,17.1
1,-1,17.1
-5,6,17.1
2,-6,17.1
-2,5,17.1
0,-2,17.1
2,-2,17.1
-3,2,17.1
0,-1,17.1
0,0,17.1
0,1,17.1
1,-1,17.1
-2,2,17.1
1,-1,17.1
0,0,17.1
-2,2,17.1
4,-7,17.1
-4,9,17.1
3,-5,17.1
0,0,17.1
-2,3,17.1
3,-9,17.1
-4,6,17.1
3,-5,17.1
-2,2,17.1
0,-1,17.1
2,-2,17.1
1,-1,17.1
-6,9,17.1
3,-9,17.1
-2,1,17.1
-1,2,17.1
3,-5,17.1
-4,8,17.1
2,-8,17.1
-1,2,17.1
0,-1,17.1
0,-1,17.1
-3,1,17.1
0,-2,17.1
0,1,17.1
-1,2,17.1
1,-5,17.1
-2,3,17.1
0,3,17.1
2,-4,17.1
-2,4,17.1
3,-7,17.1
-2,7,17.1
1,-3,17.1
1,0,17.1
-3,0,17.1
3,-6,17.1
-3,7,17.1
1,0,17.1
2,-5,17.1
-4,3,17.1
3,-3,17.1
-2,4,17.1
0,-1,17.1
1,0,17.1
-4,1,17.1
1,-5,17.1
1,7,17.1
0,0,17.1
2,-1,17.1
-3,1,17.1
0,-2,17.1
2,-2,17.1
-1,4,17.1
2,-5,17.1
-2,1,17.1
1,0,17.1
2,0,17.1
-2,4,17.1
3,-8,17.1
-3,6,17.1
1,-4,17.1
2,1,17.1
-2,-1,17.1
2,-2,17.1
-2,1,17.1
1,-1,17.1
0,0,17.1
-3,0,17.1
2,-1,17.1
-1,0,17.1
0,2,17.1
3,-5,17.1
-3,9,17.1
2,-4,17.1
-1,1,17.1
-1,-1,17.1
2,-1,17.1
-3,4,17.1
2,-3,17.1
-1,0,17.1
-1,-1,17.1
3,-2,17.1
-2,6,17.1
2,-4,17.1
-1,0,17.1
-1,0,17.1
1,-4,17.1
-3,6,17.1
2,-3,17.1
0,1,17.1
-1,1,17.1
1,-3,17.1
-3,6,17.1
0,0,17.1
0,0,17.1
0,0,17.1
